INSTR,REF_AREA,REF_SECTOR,COUNTERPART_SECTOR,STO,FUNCTIONAL_CAT,TIME,COUNTERPART_AREA,_.obs_value
F511,BE,S122,S1,LE,_T,1664582410,W0,529.25992975
F511,BE,S12P,S1,LE,_T,1664582410,W0,94356.87224992
F3,BE,S1,S13,LE,_T,1664582410,W0,325928.42457457
F3,BE,S12,S1,LE,_T,1664582410,W0,605876.34210523
F3,BE,S122,S1,LE,_T,1664582410,W0,189506.66494621
F3,BE,S123,S1,LE,_T,1664582410,W0,6555.27942101
F3,BE,S125A,S1,LE,_T,1664582410,W0,0
F3,BE,S128,S1,LE,_T,1664582410,W0,149240.21698956
F3,BE,S129,S1,LE,_T,1664582410,W0,4029.38248859
F3,BE,S12P,S1,LE,_T,1664582410,W0,37987.98778917
F3,BE,S1311,S1,LE,_T,1664582410,W0,4.20656438
F3S,BE,S1,S13,LE,_T,1664582410,W0,22851.88622344
F3S,BE,S12,S1,LE,_T,1664582410,W0,34081.8800352
F3S,BE,S122,S1,LE,_T,1664582410,W0,23911.1329586
F3S,BE,S123,S1,LE,_T,1664582410,W0,6179.48111601
F3S,BE,S125A,S1,LE,_T,1664582410,W0,0
F3S,BE,S128,S1,LE,_T,1664582410,W0,507.45315624
F3S,BE,S129,S1,LE,_T,1664582410,W0,30.9482948
F3S,BE,S12P,S1,LE,_T,1664582410,W0,867.56242528
F3S,BE,S1311,S1,LE,_T,1664582410,W0,4.20656438
F3L,BE,S1,S13,LE,_T,1664582410,W0,303076.53835113
F3L,BE,S12,S1,LE,_T,1664582410,W0,571794.46207003
F3L,BE,S122,S1,LE,_T,1664582410,W0,165595.53198761
F3L,BE,S123,S1,LE,_T,1664582410,W0,375.798305
F3L,BE,S125A,S1,LE,_T,1664582410,W0,0
F3L,BE,S128,S1,LE,_T,1664582410,W0,148732.76383332
F3L,BE,S129,S1,LE,_T,1664582410,W0,3998.43419379
F3L,BE,S12P,S1,LE,_T,1664582410,W0,37120.42536389
F3L,BE,S1311,S1,LE,_T,1664582410,W0,0
F2M,BE,S121,S2,LE,_T,1664582410,WRL_REST,7735
F3,BE,S121,S2,LE,_T,1664582410,WRL_REST,91580
F3L,BE,S121,S2,LE,_T,1664582410,WRL_REST,90394
F3S,BE,S121,S2,LE,_T,1664582410,WRL_REST,1186
F2M,BE,S12T,S2,LE,_T,1664582410,WRL_REST,203042
F3,BE,S12T,S2,LE,_T,1664582410,WRL_REST,99730
F3L,BE,S12T,S2,LE,_T,1664582410,WRL_REST,75594
F3S,BE,S12T,S2,LE,_T,1664582410,WRL_REST,24135
F5,BE,S12T,S2,LE,_T,1664582410,WRL_REST,26260
F51,BE,S12T,S2,LE,_T,1664582410,WRL_REST,25684
F52,BE,S12T,S2,LE,_T,1664582410,WRL_REST,576
F21,BE,S124,S2,LE,_T,1664582410,WRL_REST,0
F2M,BE,S124,S2,LE,_T,1664582410,WRL_REST,418
F3,BE,S124,S2,LE,_T,1664582410,WRL_REST,31038
F3L,BE,S124,S2,LE,_T,1664582410,WRL_REST,30502
F3S,BE,S124,S2,LE,_T,1664582410,WRL_REST,536
F4,BE,S124,S2,LE,_T,1664582410,WRL_REST,0
F4L,BE,S124,S2,LE,_T,1664582410,WRL_REST,0
F4S,BE,S124,S2,LE,_T,1664582410,WRL_REST,0
F511,BE,S124,S2,LE,_T,1664582410,WRL_REST,75125
F52,BE,S124,S2,LE,_T,1664582410,WRL_REST,66812
F6,BE,S124,S2,LE,_T,1664582410,WRL_REST,0
F6N,BE,S124,S2,LE,_T,1664582410,WRL_REST,0
F6O,BE,S124,S2,LE,_T,1664582410,WRL_REST,0
F81,BE,S124,S2,LE,_T,1664582410,WRL_REST,0
F21,BE,S12O,S2,LE,_T,1664582410,WRL_REST,0
F2M,BE,S12O,S2,LE,_T,1664582410,WRL_REST,24548
F3,BE,S12O,S2,LE,_T,1664582410,WRL_REST,6256
F3L,BE,S12O,S2,LE,_T,1664582410,WRL_REST,6156
F3S,BE,S12O,S2,LE,_T,1664582410,WRL_REST,100
F4,BE,S12O,S2,LE,_T,1664582410,WRL_REST,130645
F4L,BE,S12O,S2,LE,_T,1664582410,WRL_REST,54211
F4S,BE,S12O,S2,LE,_T,1664582410,WRL_REST,76434
F511,BE,S12O,S2,LE,_T,1664582410,WRL_REST,4833
F52,BE,S12O,S2,LE,_T,1664582410,WRL_REST,1378
F6,BE,S12O,S2,LE,_T,1664582410,WRL_REST,0
F6N,BE,S12O,S2,LE,_T,1664582410,WRL_REST,0
F6O,BE,S12O,S2,LE,_T,1664582410,WRL_REST,0
F7,BE,S12O,S2,LE,_T,1664582410,WRL_REST,0
F,BE,S12O,S2,LE,_D,1664582410,WRL_REST,252630
F4,BE,S12O,S2,LE,_D,1664582410,WRL_REST,124771
F51M,BE,S12O,S2,LE,_D,1664582410,WRL_REST,126424
F81,BE,S12O,S2,LE,_D,1664582410,WRL_REST,161
F89,BE,S12O,S2,LE,_D,1664582410,WRL_REST,1274
F21,BE,S12Q,S2,LE,_T,1664582410,WRL_REST,0
F2M,BE,S12Q,S2,LE,_T,1664582410,WRL_REST,2322
F3,BE,S12Q,S2,LE,_T,1664582410,WRL_REST,105607
F3L,BE,S12Q,S2,LE,_T,1664582410,WRL_REST,105261
F3S,BE,S12Q,S2,LE,_T,1664582410,WRL_REST,346
F4,BE,S12Q,S2,LE,_T,1664582410,WRL_REST,14095
F4L,BE,S12Q,S2,LE,_T,1664582410,WRL_REST,13847
F4S,BE,S12Q,S2,LE,_T,1664582410,WRL_REST,249
F511,BE,S12Q,S2,LE,_T,1664582410,WRL_REST,7039
F52,BE,S12Q,S2,LE,_T,1664582410,WRL_REST,82730
F6N,BE,S12Q,S2,LE,_T,1664582410,WRL_REST,0
F81,BE,S12Q,S2,LE,_T,1664582410,WRL_REST,0
F,BE,S12Q,S2,LE,_D,1664582410,WRL_REST,9046
F51M,BE,S12Q,S2,LE,_D,1664582410,WRL_REST,4171
F81,BE,S12Q,S2,LE,_D,1664582410,WRL_REST,329
F21,BE,S13,S2,LE,_T,1664582410,WRL_REST,0
F2M,BE,S13,S2,LE,_T,1664582410,WRL_REST,60
F3,BE,S13,S2,LE,_T,1664582410,WRL_REST,1384
F3L,BE,S13,S2,LE,_T,1664582410,WRL_REST,1362
F3S,BE,S13,S2,LE,_T,1664582410,WRL_REST,22
F4,BE,S13,S2,LE,_T,1664582410,WRL_REST,12292
F4L,BE,S13,S2,LE,_T,1664582410,WRL_REST,12291
F4S,BE,S13,S2,LE,_T,1664582410,WRL_REST,1
F511,BE,S13,S2,LE,_T,1664582410,WRL_REST,5465
F52,BE,S13,S2,LE,_T,1664582410,WRL_REST,2089
F6,BE,S13,S2,LE,_T,1664582410,WRL_REST,0
F6N,BE,S13,S2,LE,_T,1664582410,WRL_REST,0
F6O,BE,S13,S2,LE,_T,1664582410,WRL_REST,0
F7,BE,S13,S2,LE,_T,1664582410,WRL_REST,0
F,BE,S13,S2,LE,_D,1664582410,WRL_REST,4371
F51M,BE,S13,S2,LE,_D,1664582410,WRL_REST,4371
F2M,BE,S11,S2,LE,_T,1664582410,WRL_REST,38685
F3,BE,S11,S2,LE,_T,1664582410,WRL_REST,3824
F3L,BE,S11,S2,LE,_T,1664582410,WRL_REST,2924
F3S,BE,S11,S2,LE,_T,1664582410,WRL_REST,899
F4,BE,S11,S2,LE,_T,1664582410,WRL_REST,193926
F4L,BE,S11,S2,LE,_T,1664582410,WRL_REST,75725
F4S,BE,S11,S2,LE,_T,1664582410,WRL_REST,118201
F511,BE,S11,S2,LE,_T,1664582410,WRL_REST,9853
F52,BE,S11,S2,LE,_T,1664582410,WRL_REST,0
F6N,BE,S11,S2,LE,_T,1664582410,WRL_REST,0
F7,BE,S11,S2,LE,_T,1664582410,WRL_REST,0
F,BE,S11,S2,LE,_D,1664582410,WRL_REST,700711
F3,BE,S11,S2,LE,_D,1664582410,WRL_REST,126
F4,BE,S11,S2,LE,_D,1664582410,WRL_REST,193586
F51M,BE,S11,S2,LE,_D,1664582410,WRL_REST,475327
F81,BE,S11,S2,LE,_D,1664582410,WRL_REST,31167
F89,BE,S11,S2,LE,_D,1664582410,WRL_REST,505
F2M,BE,S1M,S2,LE,_T,1664582410,WRL_REST,13218
F3,BE,S1M,S2,LE,_T,1664582410,WRL_REST,21785
F3L,BE,S1M,S2,LE,_T,1664582410,WRL_REST,21615
F3S,BE,S1M,S2,LE,_T,1664582410,WRL_REST,170
F4,BE,S1M,S2,LE,_T,1664582410,WRL_REST,0
F4L,BE,S1M,S2,LE,_T,1664582410,WRL_REST,0
F4S,BE,S1M,S2,LE,_T,1664582410,WRL_REST,0
F511,BE,S1M,S2,LE,_T,1664582410,WRL_REST,43349
F52,BE,S1M,S2,LE,_T,1664582410,WRL_REST,129131
F7,BE,S1M,S2,LE,_T,1664582410,WRL_REST,0
F,BE,S1M,S2,LE,_D,1664582410,WRL_REST,37616
F51M,BE,S1M,S2,LE,_D,1664582410,WRL_REST,37616
F2M,BE,S1,S2,LE,_T,1664582410,WRL_REST,290028
F3,BE,S1,S2,LE,_T,1664582410,WRL_REST,361203
F3L,BE,S1,S2,LE,_T,1664582410,WRL_REST,333809
F3S,BE,S1,S2,LE,_T,1664582410,WRL_REST,27394
F4,BE,S1,S2,LE,_T,1664582410,WRL_REST,444746
F4L,BE,S1,S2,LE,_T,1664582410,WRL_REST,226344
F4S,BE,S1,S2,LE,_T,1664582410,WRL_REST,218403
F511,BE,S1,S2,LE,_T,1664582410,WRL_REST,146628
F52,BE,S1,S2,LE,_T,1664582410,WRL_REST,294553
F3,BE,S1,S2,LE,_D,1664582410,WRL_REST,126
F4,BE,S1,S2,LE,_D,1664582410,WRL_REST,336998
F511,BE,S1,S2,LE,_D,1664582410,WRL_REST,0
F,BE,S1,S2,LE,_D,1664582410,WRL_REST,1041392
F51M,BE,S1,S2,LE,_D,1664582410,WRL_REST,670832
F81,BE,S1,S2,LE,_D,1664582410,WRL_REST,31657
F89,BE,S1,S2,LE,_D,1664582410,WRL_REST,1779
F2M,BE,S12K,S2,LE,_T,1664582410,WRL_REST,210778
F3,BE,S12K,S2,LE,_T,1664582410,WRL_REST,191310
F3L,BE,S12K,S2,LE,_T,1664582410,WRL_REST,165988
F3S,BE,S12K,S2,LE,_T,1664582410,WRL_REST,25322
F4,BE,S12K,S2,LE,_T,1664582410,WRL_REST,93788
F4L,BE,S12K,S2,LE,_T,1664582410,WRL_REST,70270
F4S,BE,S12K,S2,LE,_T,1664582410,WRL_REST,23518
F511,BE,S12K,S2,LE,_T,1664582410,WRL_REST,964
F52,BE,S12K,S2,LE,_T,1664582410,WRL_REST,1182
F6,BE,S12K,S2,LE,_T,1664582410,WRL_REST,0
F6N,BE,S12K,S2,LE,_T,1664582410,WRL_REST,0
F6O,BE,S12K,S2,LE,_T,1664582410,WRL_REST,0
F,BE,S12K,S2,LE,_D,1664582410,WRL_REST,37018
F4,BE,S12K,S2,LE,_D,1664582410,WRL_REST,14095
F51M,BE,S12K,S2,LE,_D,1664582410,WRL_REST,22923
F21,BE,S12R,S2,LE,_T,1664582410,WRL_REST,0
F2M,BE,S12R,S2,LE,_T,1664582410,WRL_REST,27287
F3,BE,S12R,S2,LE,_T,1664582410,WRL_REST,142901
F3L,BE,S12R,S2,LE,_T,1664582410,WRL_REST,141919
F3S,BE,S12R,S2,LE,_T,1664582410,WRL_REST,982
F4,BE,S12R,S2,LE,_T,1664582410,WRL_REST,144740
F4L,BE,S12R,S2,LE,_T,1664582410,WRL_REST,68058
F4S,BE,S12R,S2,LE,_T,1664582410,WRL_REST,76683
F511,BE,S12R,S2,LE,_T,1664582410,WRL_REST,86997
F52,BE,S12R,S2,LE,_T,1664582410,WRL_REST,150920
F6N,BE,S12R,S2,LE,_T,1664582410,WRL_REST,0
F,BE,S12R,S2,LE,_D,1664582410,WRL_REST,261676
F51M,BE,S12R,S2,LE,_D,1664582410,WRL_REST,130595
F81,BE,S12R,S2,LE,_D,1664582410,WRL_REST,490
F89,BE,S12R,S2,LE,_D,1664582410,WRL_REST,1274
F2M,BE,S12,S2,LE,_T,1664582410,WRL_REST,362269.7
F3,BE,S12,S2,LE,_T,1664582410,WRL_REST,334210.5
F3L,BE,S12,S2,LE,_T,1664582410,WRL_REST,307907.1
F3S,BE,S12,S2,LE,_T,1664582410,WRL_REST,26303.4
F4,BE,S12,S2,LE,_T,1664582410,WRL_REST,238528.3
F4L,BE,S12,S2,LE,_T,1664582410,WRL_REST,138327.8
F4S,BE,S12,S2,LE,_T,1664582410,WRL_REST,100200.5
F511,BE,S12,S2,LE,_T,1664582410,WRL_REST,87960.6
F52,BE,S12,S2,LE,_T,1664582410,WRL_REST,152101.6
F3,BE,S125,S2,LE,_T,1664582410,WRL_REST,394.7
F3L,BE,S125,S2,LE,_T,1664582410,WRL_REST,354.2
F3S,BE,S125,S2,LE,_T,1664582410,WRL_REST,40.5
F4,BE,S125,S2,LE,_T,1664582410,WRL_REST,11502.7
F4L,BE,S125,S2,LE,_T,1664582410,WRL_REST,9334.9
F4S,BE,S125,S2,LE,_T,1664582410,WRL_REST,2167.8
F511,BE,S125,S2,LE,_T,1664582410,WRL_REST,1813.3
F52,BE,S125,S2,LE,_T,1664582410,WRL_REST,763.4
F3,BE,S126,S2,LE,_T,1664582410,WRL_REST,108.9
F3L,BE,S126,S2,LE,_T,1664582410,WRL_REST,103.9
F3S,BE,S126,S2,LE,_T,1664582410,WRL_REST,5
F4,BE,S126,S2,LE,_T,1664582410,WRL_REST,25
F4L,BE,S126,S2,LE,_T,1664582410,WRL_REST,5.4
F4S,BE,S126,S2,LE,_T,1664582410,WRL_REST,19.6
F511,BE,S126,S2,LE,_T,1664582410,WRL_REST,161.9
F52,BE,S126,S2,LE,_T,1664582410,WRL_REST,294.2
F3,BE,S127,S2,LE,_T,1664582410,WRL_REST,5752.1
F3L,BE,S127,S2,LE,_T,1664582410,WRL_REST,5697.9
F3S,BE,S127,S2,LE,_T,1664582410,WRL_REST,54.2
F4,BE,S127,S2,LE,_T,1664582410,WRL_REST,119117.4
F4L,BE,S127,S2,LE,_T,1664582410,WRL_REST,44870.9
F4S,BE,S127,S2,LE,_T,1664582410,WRL_REST,74246.5
F511,BE,S127,S2,LE,_T,1664582410,WRL_REST,2858.1
F52,BE,S127,S2,LE,_T,1664582410,WRL_REST,319.9
F3,BE,S128,S2,LE,_T,1664582410,WRL_REST,102020
F3L,BE,S128,S2,LE,_T,1664582410,WRL_REST,101674
F3S,BE,S128,S2,LE,_T,1664582410,WRL_REST,346
F4,BE,S128,S2,LE,_T,1664582410,WRL_REST,14078.3
F4L,BE,S128,S2,LE,_T,1664582410,WRL_REST,13829.6
F4S,BE,S128,S2,LE,_T,1664582410,WRL_REST,248.7
F511,BE,S128,S2,LE,_T,1664582410,WRL_REST,4875.3
F52,BE,S128,S2,LE,_T,1664582410,WRL_REST,59010
F3,BE,S129,S2,LE,_T,1664582410,WRL_REST,3586.9
F3L,BE,S129,S2,LE,_T,1664582410,WRL_REST,3586.9
F3S,BE,S129,S2,LE,_T,1664582410,WRL_REST,0
F4,BE,S129,S2,LE,_T,1664582410,WRL_REST,17
F4L,BE,S129,S2,LE,_T,1664582410,WRL_REST,17
F4S,BE,S129,S2,LE,_T,1664582410,WRL_REST,0
F511,BE,S129,S2,LE,_T,1664582410,WRL_REST,2163.6
F52,BE,S129,S2,LE,_T,1664582410,WRL_REST,23720
F2M,BE,S121,S1,LE,_T,1664582410,WRL_REST,7735
F3,BE,S121,S1,LE,_T,1664582410,WRL_REST,91580
F3S,BE,S121,S1,LE,_T,1664582410,WRL_REST,1186
F3L,BE,S121,S1,LE,_T,1664582410,WRL_REST,90394
F52,BE,S12T,S1,LE,_T,1664582410,WRL_REST,576
F2M,BE,S12T,S1,LE,_T,1664582410,WRL_REST,203042
F3,BE,S12T,S1,LE,_T,1664582410,WRL_REST,99730
F3S,BE,S12T,S1,LE,_T,1664582410,WRL_REST,24135
F3L,BE,S12T,S1,LE,_T,1664582410,WRL_REST,75594
F51,BE,S12T,S1,LE,_T,1664582410,WRL_REST,25684
F5,BE,S12T,S1,LE,_T,1664582410,WRL_REST,26260
F511,BE,S124,S1,LE,_T,1664582410,WRL_REST,75125
F52,BE,S124,S1,LE,_T,1664582410,WRL_REST,66812
F2M,BE,S124,S1,LE,_T,1664582410,WRL_REST,418
F4,BE,S124,S1,LE,_T,1664582410,WRL_REST,0
F4S,BE,S124,S1,LE,_T,1664582410,WRL_REST,0
F4L,BE,S124,S1,LE,_T,1664582410,WRL_REST,0
F3,BE,S124,S1,LE,_T,1664582410,WRL_REST,31038
F3S,BE,S124,S1,LE,_T,1664582410,WRL_REST,536
F3L,BE,S124,S1,LE,_T,1664582410,WRL_REST,30502
F21,BE,S124,S1,LE,_T,1664582410,WRL_REST,0
F6,BE,S124,S1,LE,_T,1664582410,WRL_REST,0
F6N,BE,S124,S1,LE,_T,1664582410,WRL_REST,0
F6O,BE,S124,S1,LE,_T,1664582410,WRL_REST,0
F81,BE,S124,S1,LE,_T,1664582410,WRL_REST,0
F511,BE,S12O,S1,LE,_T,1664582410,WRL_REST,4833
F52,BE,S12O,S1,LE,_T,1664582410,WRL_REST,1378
F2M,BE,S12O,S1,LE,_T,1664582410,WRL_REST,24548
F4,BE,S12O,S1,LE,_T,1664582410,WRL_REST,130645
F4S,BE,S12O,S1,LE,_T,1664582410,WRL_REST,76434
F4L,BE,S12O,S1,LE,_T,1664582410,WRL_REST,54211
F3,BE,S12O,S1,LE,_T,1664582410,WRL_REST,6256
F3S,BE,S12O,S1,LE,_T,1664582410,WRL_REST,100
F3L,BE,S12O,S1,LE,_T,1664582410,WRL_REST,6156
F21,BE,S12O,S1,LE,_T,1664582410,WRL_REST,0
F6,BE,S12O,S1,LE,_T,1664582410,WRL_REST,0
F6N,BE,S12O,S1,LE,_T,1664582410,WRL_REST,0
F6O,BE,S12O,S1,LE,_T,1664582410,WRL_REST,0
F7,BE,S12O,S1,LE,_T,1664582410,WRL_REST,0
F511,BE,S12Q,S1,LE,_T,1664582410,WRL_REST,7039
F52,BE,S12Q,S1,LE,_T,1664582410,WRL_REST,82730
F2M,BE,S12Q,S1,LE,_T,1664582410,WRL_REST,2322
F4,BE,S12Q,S1,LE,_T,1664582410,WRL_REST,14095
F4S,BE,S12Q,S1,LE,_T,1664582410,WRL_REST,249
F4L,BE,S12Q,S1,LE,_T,1664582410,WRL_REST,13847
F3,BE,S12Q,S1,LE,_T,1664582410,WRL_REST,105607
F3S,BE,S12Q,S1,LE,_T,1664582410,WRL_REST,346
F3L,BE,S12Q,S1,LE,_T,1664582410,WRL_REST,105261
F21,BE,S12Q,S1,LE,_T,1664582410,WRL_REST,0
F6N,BE,S12Q,S1,LE,_T,1664582410,WRL_REST,0
F81,BE,S12Q,S1,LE,_T,1664582410,WRL_REST,0
F511,BE,S13,S1,LE,_T,1664582410,WRL_REST,5465
F52,BE,S13,S1,LE,_T,1664582410,WRL_REST,2089
F2M,BE,S13,S1,LE,_T,1664582410,WRL_REST,60
F4,BE,S13,S1,LE,_T,1664582410,WRL_REST,12292
F4S,BE,S13,S1,LE,_T,1664582410,WRL_REST,1
F4L,BE,S13,S1,LE,_T,1664582410,WRL_REST,12291
F3,BE,S13,S1,LE,_T,1664582410,WRL_REST,1384
F3S,BE,S13,S1,LE,_T,1664582410,WRL_REST,22
F3L,BE,S13,S1,LE,_T,1664582410,WRL_REST,1362
F21,BE,S13,S1,LE,_T,1664582410,WRL_REST,0
F6,BE,S13,S1,LE,_T,1664582410,WRL_REST,0
F6N,BE,S13,S1,LE,_T,1664582410,WRL_REST,0
F6O,BE,S13,S1,LE,_T,1664582410,WRL_REST,0
F7,BE,S13,S1,LE,_T,1664582410,WRL_REST,0
F511,BE,S11,S1,LE,_T,1664582410,WRL_REST,9853
F52,BE,S11,S1,LE,_T,1664582410,WRL_REST,0
F2M,BE,S11,S1,LE,_T,1664582410,WRL_REST,38685
F4,BE,S11,S1,LE,_T,1664582410,WRL_REST,193926
F4S,BE,S11,S1,LE,_T,1664582410,WRL_REST,118201
F4L,BE,S11,S1,LE,_T,1664582410,WRL_REST,75725
F3,BE,S11,S1,LE,_T,1664582410,WRL_REST,3824
F3S,BE,S11,S1,LE,_T,1664582410,WRL_REST,899
F3L,BE,S11,S1,LE,_T,1664582410,WRL_REST,2924
F6N,BE,S11,S1,LE,_T,1664582410,WRL_REST,0
F7,BE,S11,S1,LE,_T,1664582410,WRL_REST,0
F511,BE,S1M,S1,LE,_T,1664582410,WRL_REST,43349
F52,BE,S1M,S1,LE,_T,1664582410,WRL_REST,129131
F2M,BE,S1M,S1,LE,_T,1664582410,WRL_REST,13218
F4,BE,S1M,S1,LE,_T,1664582410,WRL_REST,0
F4S,BE,S1M,S1,LE,_T,1664582410,WRL_REST,0
F4L,BE,S1M,S1,LE,_T,1664582410,WRL_REST,0
F3,BE,S1M,S1,LE,_T,1664582410,WRL_REST,21785
F3S,BE,S1M,S1,LE,_T,1664582410,WRL_REST,170
F3L,BE,S1M,S1,LE,_T,1664582410,WRL_REST,21615
F7,BE,S1M,S1,LE,_T,1664582410,WRL_REST,0
F511,BE,S1,S1,LE,_T,1664582410,WRL_REST,146628
F52,BE,S1,S1,LE,_T,1664582410,WRL_REST,294553
F2M,BE,S1,S1,LE,_T,1664582410,WRL_REST,290028
F4,BE,S1,S1,LE,_T,1664582410,WRL_REST,444746
F4S,BE,S1,S1,LE,_T,1664582410,WRL_REST,218403
F4L,BE,S1,S1,LE,_T,1664582410,WRL_REST,226344
F3,BE,S1,S1,LE,_T,1664582410,WRL_REST,361203
F3S,BE,S1,S1,LE,_T,1664582410,WRL_REST,27394
F3L,BE,S1,S1,LE,_T,1664582410,WRL_REST,333809
F511,BE,S12K,S1,LE,_T,1664582410,WRL_REST,964
F52,BE,S12K,S1,LE,_T,1664582410,WRL_REST,1182
F2M,BE,S12K,S1,LE,_T,1664582410,WRL_REST,210778
F4,BE,S12K,S1,LE,_T,1664582410,WRL_REST,93788
F4S,BE,S12K,S1,LE,_T,1664582410,WRL_REST,23518
F4L,BE,S12K,S1,LE,_T,1664582410,WRL_REST,70270
F3,BE,S12K,S1,LE,_T,1664582410,WRL_REST,191310
F3S,BE,S12K,S1,LE,_T,1664582410,WRL_REST,25322
F3L,BE,S12K,S1,LE,_T,1664582410,WRL_REST,165988
F6,BE,S12K,S1,LE,_T,1664582410,WRL_REST,0
F6N,BE,S12K,S1,LE,_T,1664582410,WRL_REST,0
F6O,BE,S12K,S1,LE,_T,1664582410,WRL_REST,0
F511,BE,S12R,S1,LE,_T,1664582410,WRL_REST,86997
F52,BE,S12R,S1,LE,_T,1664582410,WRL_REST,150920
F2M,BE,S12R,S1,LE,_T,1664582410,WRL_REST,27287
F4,BE,S12R,S1,LE,_T,1664582410,WRL_REST,144740
F4S,BE,S12R,S1,LE,_T,1664582410,WRL_REST,76683
F4L,BE,S12R,S1,LE,_T,1664582410,WRL_REST,68058
F3,BE,S12R,S1,LE,_T,1664582410,WRL_REST,142901
F3S,BE,S12R,S1,LE,_T,1664582410,WRL_REST,982
F3L,BE,S12R,S1,LE,_T,1664582410,WRL_REST,141919
F21,BE,S12R,S1,LE,_T,1664582410,WRL_REST,0
F6N,BE,S12R,S1,LE,_T,1664582410,WRL_REST,0
F511,BE,S12,S1,LE,_T,1664582410,WRL_REST,87960.6
F52,BE,S12,S1,LE,_T,1664582410,WRL_REST,152101.6
F2M,BE,S12,S1,LE,_T,1664582410,WRL_REST,362269.7
F4,BE,S12,S1,LE,_T,1664582410,WRL_REST,238528.3
F4S,BE,S12,S1,LE,_T,1664582410,WRL_REST,100200.5
F4L,BE,S12,S1,LE,_T,1664582410,WRL_REST,138327.8
F3,BE,S12,S1,LE,_T,1664582410,WRL_REST,334210.5
F3S,BE,S12,S1,LE,_T,1664582410,WRL_REST,26303.4
F3L,BE,S12,S1,LE,_T,1664582410,WRL_REST,307907.1
F511,BE,S125,S1,LE,_T,1664582410,WRL_REST,1813.3
F52,BE,S125,S1,LE,_T,1664582410,WRL_REST,763.4
F4,BE,S125,S1,LE,_T,1664582410,WRL_REST,11502.7
F4S,BE,S125,S1,LE,_T,1664582410,WRL_REST,2167.8
F4L,BE,S125,S1,LE,_T,1664582410,WRL_REST,9334.9
F3,BE,S125,S1,LE,_T,1664582410,WRL_REST,394.7
F3S,BE,S125,S1,LE,_T,1664582410,WRL_REST,40.5
F3L,BE,S125,S1,LE,_T,1664582410,WRL_REST,354.2
F511,BE,S126,S1,LE,_T,1664582410,WRL_REST,161.9
F52,BE,S126,S1,LE,_T,1664582410,WRL_REST,294.2
F4,BE,S126,S1,LE,_T,1664582410,WRL_REST,25
F4S,BE,S126,S1,LE,_T,1664582410,WRL_REST,19.6
F4L,BE,S126,S1,LE,_T,1664582410,WRL_REST,5.4
F3,BE,S126,S1,LE,_T,1664582410,WRL_REST,108.9
F3S,BE,S126,S1,LE,_T,1664582410,WRL_REST,5
F3L,BE,S126,S1,LE,_T,1664582410,WRL_REST,103.9
F511,BE,S127,S1,LE,_T,1664582410,WRL_REST,2858.1
F52,BE,S127,S1,LE,_T,1664582410,WRL_REST,319.9
F4,BE,S127,S1,LE,_T,1664582410,WRL_REST,119117.4
F4S,BE,S127,S1,LE,_T,1664582410,WRL_REST,74246.5
F4L,BE,S127,S1,LE,_T,1664582410,WRL_REST,44870.9
F3,BE,S127,S1,LE,_T,1664582410,WRL_REST,5752.1
F3S,BE,S127,S1,LE,_T,1664582410,WRL_REST,54.2
F3L,BE,S127,S1,LE,_T,1664582410,WRL_REST,5697.9
F511,BE,S128,S1,LE,_T,1664582410,WRL_REST,4875.3
F52,BE,S128,S1,LE,_T,1664582410,WRL_REST,59010
F4,BE,S128,S1,LE,_T,1664582410,WRL_REST,14078.3
F4S,BE,S128,S1,LE,_T,1664582410,WRL_REST,248.7
F4L,BE,S128,S1,LE,_T,1664582410,WRL_REST,13829.6
F3,BE,S128,S1,LE,_T,1664582410,WRL_REST,102020
F3S,BE,S128,S1,LE,_T,1664582410,WRL_REST,346
F3L,BE,S128,S1,LE,_T,1664582410,WRL_REST,101674
F511,BE,S129,S1,LE,_T,1664582410,WRL_REST,2163.6
F52,BE,S129,S1,LE,_T,1664582410,WRL_REST,23720
F4,BE,S129,S1,LE,_T,1664582410,WRL_REST,17
F4S,BE,S129,S1,LE,_T,1664582410,WRL_REST,0
F4L,BE,S129,S1,LE,_T,1664582410,WRL_REST,17
F3,BE,S129,S1,LE,_T,1664582410,WRL_REST,3586.9
F3S,BE,S129,S1,LE,_T,1664582410,WRL_REST,0
F3L,BE,S129,S1,LE,_T,1664582410,WRL_REST,3586.9
F4,BE,S12O,S1,LE,_D,1664582410,WRL_REST,124771
F,BE,S12O,S1,LE,_D,1664582410,WRL_REST,252630
F51M,BE,S12O,S1,LE,_D,1664582410,WRL_REST,126424
F81,BE,S12O,S1,LE,_D,1664582410,WRL_REST,161
F89,BE,S12O,S1,LE,_D,1664582410,WRL_REST,1274
F,BE,S12Q,S1,LE,_D,1664582410,WRL_REST,9046
F51M,BE,S12Q,S1,LE,_D,1664582410,WRL_REST,4171
F81,BE,S12Q,S1,LE,_D,1664582410,WRL_REST,329
F,BE,S13,S1,LE,_D,1664582410,WRL_REST,4371
F51M,BE,S13,S1,LE,_D,1664582410,WRL_REST,4371
F4,BE,S11,S1,LE,_D,1664582410,WRL_REST,193586
F3,BE,S11,S1,LE,_D,1664582410,WRL_REST,126
F,BE,S11,S1,LE,_D,1664582410,WRL_REST,700711
F51M,BE,S11,S1,LE,_D,1664582410,WRL_REST,475327
F81,BE,S11,S1,LE,_D,1664582410,WRL_REST,31167
