COUNTRY,INDICATOR,1950q1,1950q2,1950q3,1950q4,1951q1,1951q2,1951q3,1951q4,1952q1,1952q2,1952q3,1952q4,1953q1,1953q2,1953q3,1953q4,1954q1,1954q2,1954q3,1954q4,1955q1,1955q2,1955q3,1955q4,1956q1,1956q2,1956q3,1956q4,1957q1,1957q2,1957q3,1957q4,1958q1,1958q2,1958q3,1958q4,1959q1,1959q2,1959q3,1959q4,1960q1,1960q2,1960q3,1960q4,1961q1,1961q2,1961q3,1961q4,1962q1,1962q2,1962q3,1962q4,1963q1,1963q2,1963q3,1963q4,1964q1,1964q2,1964q3,1964q4,1965q1,1965q2,1965q3,1965q4,1966q1,1966q2,1966q3,1966q4,1967q1,1967q2,1967q3,1967q4,1968q1,1968q2,1968q3,1968q4,1969q1,1969q2,1969q3,1969q4,1970q1,1970q2,1970q3,1970q4,1971q1,1971q2,1971q3,1971q4,1972q1,1972q2,1972q3,1972q4,1973q1,1973q2,1973q3,1973q4,1974q1,1974q2,1974q3,1974q4,1975q1,1975q2,1975q3,1975q4,1976q1,1976q2,1976q3,1976q4,1977q1,1977q2,1977q3,1977q4,1978q1,1978q2,1978q3,1978q4,1979q1,1979q2,1979q3,1979q4,1980q1,1980q2,1980q3,1980q4,1981q1,1981q2,1981q3,1981q4,1982q1,1982q2,1982q3,1982q4,1983q1,1983q2,1983q3,1983q4,1984q1,1984q2,1984q3,1984q4,1985q1,1985q2,1985q3,1985q4,1986q1,1986q2,1986q3,1986q4,1987q1,1987q2,1987q3,1987q4,1988q1,1988q2,1988q3,1988q4,1989q1,1989q2,1989q3,1989q4,1990q1,1990q2,1990q3,1990q4,1991q1,1991q2,1991q3,1991q4,1992q1,1992q2,1992q3,1992q4,1993q1,1993q2,1993q3,1993q4,1994q1,1994q2,1994q3,1994q4,1995q1,1995q2,1995q3,1995q4,1996q1,1996q2,1996q3,1996q4,1997q1,1997q2,1997q3,1997q4,1998q1,1998q2,1998q3,1998q4,1999q1,1999q2,1999q3,1999q4,2000q1,2000q2,2000q3,2000q4,2001q1,2001q2,2001q3,2001q4,2002q1,2002q2,2002q3,2002q4,2003q1,2003q2,2003q3,2003q4,2004q1,2004q2,2004q3,2004q4,2005q1,2005q2,2005q3,2005q4,2006q1,2006q2,2006q3,2006q4,2007q1,2007q2,2007q3,2007q4,2008q1,2008q2,2008q3,2008q4,2009q1,2009q2,2009q3,2009q4,2010q1,2010q2,2010q3,2010q4,2011q1,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4,2017q1,2017q2,2017q3,2017q4,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q1,2020q2,2020q3,2020q4,2021q1,2021q2,2021q3,2021q4,2022q1,2022q2,2022q3,2022q4,2023q1,2023q2,2023q3,2023q4,2024q1,2024q2,2024q3
AE,XRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.706152,4.385978,4.385978,4.385978,4.385978,4.143,3.947362,3.947362,3.947362,3.956327,3.95563,3.953513,3.97071,3.962107,3.958103,3.960103,3.964827,3.958303,3.94737,3.94737,3.959247,3.91899,3.898,3.898,3.898,3.885087,3.878,3.878,3.843757,3.838,3.836793,3.8,3.78791,3.742313,3.716473,3.689757,3.680917,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671141,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725
AE,XRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.7619,4.386,4.386,4.386,4.386,4.386,3.9474,3.9474,3.965,4.0075,3.957,3.9465,3.9635,3.9805,3.959,3.957,3.963,3.997,3.9405,3.9615,3.9585,3.977,3.898,3.898,3.898,3.898,3.878,3.878,3.858,3.838,3.838,3.8,3.8,3.766,3.736,3.701,3.688,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.671,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725
AF,XRA,,,,,,,,,,,,,,,,,,,,,14.445111,14.445111,14.445111,14.445111,17.196561,17.196561,17.196561,17.196561,17.196561,17.196561,17.196561,17.196561,17.196561,17.196561,17.196561,17.196561,17.196561,17.196561,17.196561,17.196561,17.196561,17.196561,17.196561,17.196561,17.196561,17.196561,17.196561,17.196561,17.196561,17.196561,17.196561,17.196561,24.361794,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,38.692262,37.438051,34.929631,34.929631,34.929631,34.929631,34.929631,34.929631,34.929631,34.929631,34.929631,34.929631,34.929631,34.929631,34.929631,34.929631,34.929631,34.929631,34.929631,34.153417,33.76531,32.5363,33.622997,34.412167,34.5415,34.90117,37.522171,38.324267,39.123767,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,39.276429,38.841749,38.810701,38.810701,38.810701,34.63,34.63,34.63,42.378578,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,45.426776,47.0262,47.0262,46.998948,47.189267,47.2672,47.469032,47.5048,47.5048,47.5048,47.5032,47.487258,47.263,47.263,47.263,47.263,48.673038,48.945283,48.78844,48.644253,49.47353,49.642903,45.79169,46.473127,49.32434,49.79115,49.515493,49.347407,50.056563,49.76135,50.08141,49.802,50.045699,50.085575,49.861739,49.855058,49.387093,49.903077,50.148289,51.56,52.18,50.396667,49.65,49.073333,47.943333,47.046667,45.653333,45.166511,45.332406,45.987844,47.45779,48.209991,49.378933,50.113333,51.573333,52.62,52.41,54.963333,56.606667,57.53,57.006667,57.413333,57.12,57.45,57.603846,58.93,62.273333,65.766667,68.646667,68.696667,67.803333,66.317676,67.192976,67.858319,68.454318,68.602004,69.266351,70.615876,72.754408,75.696354,75.105858,78.307135,79.153542,78.385261,76.843366,76.52541,76.95512,76.93025,77.260388,,,,,,,,,,,,,,
AF,XRE,,,,,,,,,,,,,,,,,,,,,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,38.0835,36.81405,36.81405,35.756175,36.81405,37.66035,37.66035,38.802855,41.29944,41.968017,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.82278,42.315,42.315,42.315,42.315,34.63,34.63,34.63,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.0262,47.0262,47.0262,46.7911,47.2672,47.2672,47.5048,47.5048,47.5048,47.5048,47.5,47.258979,47.263,47.263,47.263,47.263,51.62,48.7,49.045,48.865,49.72,48.27,45.47,48.22,49,50.04,48.95,50.41,49.96,50.12,50.1,49.85,50.19,49.65,49.84,49.72,49.52,49.82,50.48,52.14,51.76,50.14,49.45,48.74,48.48,46.26,45.14,45.27,45.37,46.8,48.32,49.04,49.4,51.79,52.14,52.14,53.53,56.03,57.33,56.64,57.26,57.97,57,57.82,57.79,60.72,63.85,68.05,68.36,69.19,66.5434,66.8394,67.8722,68.0637,68.4243,69.4933,69.1036,71.5804,75.5794,74.9556,75.4643,80.7818,78.2125,78.4083,76.05,77.0625,76.7925,77.105,77.1925,,,,,,,,,,,,,,
AG,XRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.71429,1.904763,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.972138,1.927353,1.842113,1.849189,1.963458,2.030352,1.984584,1.897661,1.936252,2.01838,2.107046,2.002567,2.0428,2.060517,2.007637,2.065327,2.256113,2.350107,2.40118,2.657503,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
AG,XRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72197,1.71969,1.71697,1.67867,1.70442,1.71233,1.71013,1.71277,1.70442,1.70587,1.7116,1.7143,1.70969,1.71007,1.70783,1.71195,1.71583,1.72161,1.70552,1.70934,1.70587,1.70891,1.71356,1.71277,1.71459,1.71374,1.71571,1.71636,1.71527,1.71939,1.72458,1.72037,1.72013,1.71939,1.71318,1.71256,1.71851,1.72067,1.71957,1.72031,1.71594,1.72043,1.72449,1.99477,1.99908,2.01459,2.00872,2.01309,2.00433,2.00727,2.0145,1.9994,1.99442,2.00401,2.01013,2.00525,1.98602,1.98397,1.93158,1.88051,1.835,1.96398,1.98322,2.0442,1.93727,1.85901,1.98882,2.06612,2.00501,2.00795,2.05804,2.04386,1.99255,2.18379,2.35189,2.37214,2.50564,2.69469,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
AI,XRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.716896,1.720312,1.723188,1.712682,1.705108,1.705419,1.711674,1.710825,1.708488,1.70535,1.709093,1.712575,1.712359,1.710495,1.707982,1.707632,1.713369,1.717989,1.714023,1.706263,1.706146,1.707253,1.711861,1.712837,1.712496,1.713982,1.714345,1.715648,1.715413,1.715571,1.722101,1.722447,1.718568,1.717191,1.718628,1.712036,1.713711,1.719159,1.721022,1.719878,1.718135,1.716859,1.723188,1.844717,1.9949,2.006734,2.008719,2.01078,2.008289,2.008465,2.011171,2.004427,1.996927,1.997767,2.010025,2.008786,1.988361,1.984586,1.967004,1.917514,1.846983,1.846695,1.963458,2.030352,1.984584,1.897661,1.936252,2.01838,2.107046,2.002567,2.0428,2.060517,2.007637,2.065327,2.256113,2.350107,2.40118,2.657503,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
AI,XRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72197,1.71969,1.71697,1.67867,1.70442,1.71233,1.71013,1.71277,1.70442,1.70587,1.7116,1.7143,1.70969,1.71007,1.70783,1.71195,1.71583,1.72161,1.70552,1.70934,1.70587,1.70891,1.71356,1.71277,1.71459,1.71374,1.71571,1.71636,1.71527,1.71939,1.72458,1.72037,1.72013,1.71939,1.71318,1.71256,1.71851,1.72067,1.71957,1.72031,1.71594,1.72043,1.72449,1.99477,1.99908,2.01459,2.00872,2.01309,2.00433,2.00727,2.0145,1.9994,1.94442,2.00401,2.01013,2.00525,1.98602,1.98397,1.93158,1.88051,1.835,1.96398,1.98322,2.0442,1.93727,1.85901,1.98882,2.06612,2.00501,2.00795,2.05804,2.04386,1.99255,2.18379,2.35189,2.37214,2.50564,2.69469,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
AL,XRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,102.716667,97.413333,106.04,104.516667,100.68,97.013333,100.43,99.173333,87.883333,91.006667,93.45,92.436667,92.073333,92.83,97.57,108.019,109.503333,102.903333,127.833333,162.03,159.521667,146.346667,156.046667,156.36,148.89,141.171739,140.408944,140.793507,134.320758,133.875463,138.849672,143.531672,144.433475,148.464975,142.98569,146.953675,144.744163,139.552475,141.175196,144.039234,138.613502,136.936824,130.561144,123.131919,120.330397,113.398395,105.909458,105.301765,102.101364,97.808641,96.680759,99.089206,100.493291,103.216483,102.226341,97.918316,96.327212,95.943167,95.720167,92.608694,89.352302,84.030372,82.535053,78.23254,81.339365,93.487368,98.587167,96.407212,92.004362,92.915681,100.228977,107.883376,105.676299,101.959333,102.093389,98.442922,99.157503,103.886365,106.133865,108.598059,110.220154,107.783865,105.794137,107.771121,105.924396,103.185039,102.513595,102.110433,105.413867,111.879041,124.614727,127.256576,125.521955,126.450063,125.541513,122.436898,122.551909,126.033167,127.522794,122.250944,113.190387,113.433768,107.779008,106.831398,108.324952,109.01624,109.727522,109.515926,109.347368,110.812479,111.359722,113.206023,106.149971,103.88182,102.47958,102.01814,103.340988,106.234889,108.640693,112.961427,116.258892,114.312587,107.593563,101.253458,96.769384,96.773213,95.645688,93.61273,90.903872
AL,XRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,97,102.9,107,105.5,98.01,98.7,100.52,93.26,84.72,95.59,93.27,91.71,93.32,94.24,100.52,111.71,107.79,103.07,148.5,178.74,147.4,149.14,160.17,152.75,146.16,139.95,143.5,136.5,134.4,134.05,141.6,140.05,147.2,142.75,146.9,149.25,141.35,136.8,143.8,140,138.8,133.87,129.2,118.5,117.82,106.4,106.51,101.5,101.22,92.64,97.15,102.76,102.58,103.58,101.53,97.08,97.07,94.14,94.98,90.52,86.88,82.89,78.29,77.17,86.38,87.91,98.63,92.73,91.88,95.81,103.31,111.44,101.46,104,99.04,97.68,104.19,107.54,105.2,109.86,108.34,105.85,109.15,107.99,104.76,101.86,101.89,102.78,110.89,115.23,130.63,125.57,124.24,125.79,122.26,123.5,122.74,128.17,127.34,116.3,113.37,111.1,105.8,108.13,108.75,107.82,111.67,107.69,111.7,108.64,118.75,110.95,105.99,100.84,104.91,103.1,104.79,106.54,109.28,114.22,118.85,107.05,103.96,98.15,100.48,93.94,95.37,93.7,88.25
AM,XRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.533333,0.836667,1.973333,2.836667,4.533333,5.246667,23.803333,141.08,296.916667,322.613333,393.993333,405,408.856667,408.06,401.716667,402.614667,407.060667,415.047333,431.443333,465.783333,495.307143,502.513333,499.783333,499.423333,502.89,503.306667,514.04,538.68,539.866667,539.116667,522.584,527.463333,536.223333,542.79,551.626667,550.516667,552.231,554.233333,563.332033,567.153333,579.93,562.873333,583.456667,586.584091,586.423333,577.486667,564.557727,565.226667,551.138939,518.986061,498.451667,477.028023,448.694983,452.680198,452.344558,450.950254,436.782692,402.387775,374.040758,359.44081,353.966894,337.830368,317.078394,308.055092,307.10733,302.304806,306.410372,325.556233,370.5326,372.643533,384.400776,384.075467,384.329361,365.5107,360.726339,366.143167,374.179905,368.78278,380.897679,388.429565,401.524773,410.660636,406.440929,409.46526,414.902076,408.655153,405.480508,411.037282,412.842857,408.475534,431.323484,477.258472,476.480193,479.394028,478.540534,488.671524,479.054964,475.357255,478.86886,485.782547,483.357239,478.630616,483.095173,481.393934,482.687703,482.560859,485.309291,487.227784,481.101246,476.244307,477.207177,482.320528,484.683203,485.606646,503.425058,524.133369,520.021197,490.243593,480.680541,486.395569,450.07456,408.645247,397.549343,392.591061,386.989127,386.551616,403.773405,403.215683,388.956825,387.839141
